;Activity;Hour
40410;workout_Retiree;16.0
40411;dinner_Retiree;19.266666666666666
40412;sleep_Retiree;22.133333333333333
40413;breakfast_Retiree;8.066666666666666
40414;workout_Retiree;10.0
40415;lunch_Retiree;12.0
40416;dinner_Retiree;19.15
40417;sleep_Retiree;22.333333333333332
40418;breakfast_Retiree;8.633333333333333
40419;lunch_Retiree;13.883333333333333
40420;dinner_Retiree;19.966666666666665
40421;sleep_Retiree;22.983333333333334
40422;workout_Retiree;9.0
40423;lunch_Retiree;12.766666666666667
40424;dinner_Retiree;18.45
40425;workout_Retiree;21.0
40426;sleep_Retiree;22.066666666666666
40427;workout_Retiree;7.0
40428;breakfast_Retiree;9.533333333333333
40429;lunch_Retiree;13.033333333333333
40430;workout_Retiree;16.0
40431;workout_Retiree;17.0
40432;workout_Retiree;18.0
40433;dinner_Retiree;19.983333333333334
40434;workout_Retiree;21.0
40435;sleep_Retiree;22.216666666666665
40436;workout_Retiree;10.0
40437;lunch_Retiree;12.583333333333334
40438;dinner_Retiree;19.333333333333332
40439;sleep_Retiree;22.4
40440;workout_Retiree;9.0
40441;lunch_Retiree;13.066666666666666
40442;workout_Retiree;16.0
40443;dinner_Retiree;19.55
40444;sleep_Retiree;22.116666666666667
40445;workout_Retiree;9.0
40446;workout_Retiree;10.0
40447;lunch_Retiree;13.35
40448;workout_Retiree;16.0
40449;workout_Retiree;17.0
40450;workout_Retiree;18.0
40451;sleep_Retiree;22.15
40452;breakfast_Retiree;7.05
40453;workout_Retiree;9.0
40454;lunch_Retiree;12.283333333333333
40455;workout_Retiree;15.0
40456;workout_Retiree;16.0
40457;workout_Retiree;18.0
40458;dinner_Retiree;19.316666666666666
40459;sleep_Retiree;23.083333333333332
40460;lunch_Retiree;12.633333333333333
40461;workout_Retiree;15.0
40462;dinner_Retiree;18.866666666666667
40463;sleep_Retiree;22.333333333333332
40464;breakfast_Retiree;7.533333333333333
40465;workout_Retiree;9.0
40466;lunch_Retiree;12.683333333333334
40467;workout_Retiree;15.0
40468;dinner_Retiree;18.1
40469;sleep_Retiree;22.55
40470;workout_Retiree;10.0
40471;lunch_Retiree;12.0
40472;workout_Retiree;18.0
40473;dinner_Retiree;18.466666666666665
40474;sleep_Retiree;23.216666666666665
40475;breakfast_Retiree;7.333333333333333
40476;workout_Retiree;10.0
40477;lunch_Retiree;12.833333333333334
40478;dinner_Retiree;19.383333333333333
40479;sleep_Retiree;23.05
40480;workout_Retiree;8.0
40481;lunch_Retiree;13.616666666666667
40482;dinner_Retiree;18.066666666666666
40483;sleep_Retiree;23.466666666666665
40484;workout_Retiree;9.0
40485;workout_Retiree;10.0
40486;lunch_Retiree;12.233333333333333
40487;workout_Retiree;15.0
40488;workout_Retiree;16.0
40489;dinner_Retiree;18.216666666666665
40490;sleep_Retiree;22.183333333333334
40491;workout_Retiree;10.0
40492;lunch_Retiree;12.45
40493;dinner_Retiree;19.95
40494;sleep_Retiree;23.466666666666665
40495;workout_Retiree;11.0
40496;lunch_Retiree;13.366666666666667
40497;dinner_Retiree;18.383333333333333
40498;sleep_Retiree;23.433333333333334
40499;workout_Retiree;9.0
40500;breakfast_Retiree;9.65
40501;lunch_Retiree;13.3
40502;dinner_Retiree;19.25
40503;sleep_Retiree;22.816666666666666
40504;breakfast_Retiree;8.383333333333333
40505;workout_Retiree;9.0
40506;lunch_Retiree;13.2
40507;dinner_Retiree;19.633333333333333
40508;sleep_Retiree;23.3
40509;breakfast_Retiree;8.816666666666666
40510;workout_Retiree;10.0
40511;lunch_Retiree;13.95
40512;dinner_Retiree;18.733333333333334
40513;sleep_Retiree;22.65
40514;breakfast_Retiree;7.833333333333333
40515;workout_Retiree;9.0
40516;lunch_Retiree;13.55
40517;workout_Retiree;19.0
40518;dinner_Retiree;19.383333333333333
40519;sleep_Retiree;22.4
40520;workout_Retiree;7.0
40521;breakfast_Retiree;9.1
40522;workout_Retiree;11.0
40523;lunch_Retiree;12.066666666666666
40524;dinner_Retiree;18.816666666666666
40525;sleep_Retiree;22.233333333333334
40526;breakfast_Retiree;9.816666666666666
40527;workout_Retiree;11.0
40528;lunch_Retiree;13.0
40529;dinner_Retiree;19.816666666666666
40530;sleep_Retiree;22.95
40531;lunch_Retiree;13.616666666666667
40532;workout_Retiree;15.0
40533;dinner_Retiree;18.683333333333334
40534;sleep_Retiree;22.316666666666666
40535;workout_Retiree;8.0
40536;breakfast_Retiree;8.7
40537;lunch_Retiree;13.533333333333333
40538;dinner_Retiree;19.566666666666666
40539;sleep_Retiree;23.083333333333332
40540;breakfast_Retiree;8.683333333333334
40541;workout_Retiree;10.0
40542;lunch_Retiree;12.733333333333333
40543;workout_Retiree;17.0
40544;dinner_Retiree;18.3
40545;sleep_Retiree;22.25
40546;breakfast_Retiree;8.366666666666667
40547;workout_Retiree;11.0
40548;lunch_Retiree;13.4
40549;dinner_Retiree;19.533333333333335
40550;sleep_Retiree;22.016666666666666
40551;workout_Retiree;7.0
40552;breakfast_Retiree;7.6
40553;lunch_Retiree;12.816666666666666
40554;workout_Retiree;17.0
40555;dinner_Retiree;19.583333333333332
40556;sleep_Retiree;23.033333333333335
40557;workout_Retiree;9.0
40558;workout_Retiree;12.0
40559;workout_Retiree;13.0
40560;workout_Retiree;18.0
40561;workout_Retiree;19.0
40562;sleep_Retiree;22.583333333333332
40563;breakfast_Retiree;8.566666666666666
40564;workout_Retiree;10.0
40565;lunch_Retiree;12.133333333333333
40566;workout_Retiree;17.0
40567;dinner_Retiree;18.6
40568;sleep_Retiree;22.116666666666667
40569;breakfast_Retiree;8.383333333333333
40570;workout_Retiree;12.0
40571;lunch_Retiree;12.85
40572;dinner_Retiree;18.166666666666668
40573;sleep_Retiree;23.066666666666666
40574;workout_Retiree;9.0
40575;workout_Retiree;11.0
40576;lunch_Retiree;13.283333333333333
40577;dinner_Retiree;18.966666666666665
40578;sleep_Retiree;22.5
40579;breakfast_Retiree;7.583333333333333
40580;workout_Retiree;9.0
40581;lunch_Retiree;13.133333333333333
40582;workout_Retiree;16.0
40583;workout_Retiree;18.0
40584;dinner_Retiree;18.35
40585;sleep_Retiree;23.25
40586;workout_Retiree;10.0
40587;lunch_Retiree;13.333333333333334
40588;dinner_Retiree;18.216666666666665
40589;sleep_Retiree;22.066666666666666
40590;workout_Retiree;8.0
40591;breakfast_Retiree;8.416666666666666
40592;workout_Retiree;12.0
40593;workout_Retiree;15.0
40594;workout_Retiree;16.0
40595;dinner_Retiree;18.7
40596;sleep_Retiree;22.866666666666667
40597;workout_Retiree;8.0
40598;workout_Retiree;9.0
40599;breakfast_Retiree;9.633333333333333
40600;workout_Retiree;12.0
40601;lunch_Retiree;12.45
40602;workout_Retiree;17.0
40603;dinner_Retiree;18.883333333333333
40604;sleep_Retiree;23.433333333333334
40605;workout_Retiree;10.0
40606;lunch_Retiree;12.216666666666667
40607;dinner_Retiree;19.716666666666665
40608;sleep_Retiree;22.333333333333332
40609;breakfast_Retiree;9.766666666666667
40610;lunch_Retiree;13.783333333333333
40611;workout_Retiree;15.0
40612;dinner_Retiree;18.016666666666666
40613;sleep_Retiree;22.6
40614;workout_Retiree;8.0
40615;breakfast_Retiree;9.45
40616;workout_Retiree;11.0
40617;workout_Retiree;12.0
40618;lunch_Retiree;12.716666666666667
40619;workout_Retiree;18.0
40620;dinner_Retiree;19.933333333333334
40621;sleep_Retiree;22.216666666666665
40622;workout_Retiree;8.0
40623;lunch_Retiree;13.983333333333333
40624;workout_Retiree;15.0
40625;workout_Retiree;17.0
40626;dinner_Retiree;19.866666666666667
40627;sleep_Retiree;23.45
40628;workout_Retiree;10.0
40629;lunch_Retiree;12.833333333333334
40630;dinner_Retiree;19.45
40631;sleep_Retiree;23.316666666666666
40632;workout_Retiree;9.0
40633;workout_Retiree;12.0
40634;lunch_Retiree;13.383333333333333
40635;workout_Retiree;15.0
40636;dinner_Retiree;18.183333333333334
40637;sleep_Retiree;22.433333333333334
40638;workout_Retiree;9.0
40639;workout_Retiree;11.0
40640;lunch_Retiree;13.883333333333333
40641;dinner_Retiree;19.383333333333333
40642;workout_Retiree;21.0
40643;sleep_Retiree;22.05
40644;breakfast_Retiree;9.816666666666666
40645;workout_Retiree;11.0
40646;lunch_Retiree;13.133333333333333
40647;dinner_Retiree;18.166666666666668
40648;sleep_Retiree;22.683333333333334
40649;breakfast_Retiree;8.033333333333333
40650;lunch_Retiree;13.95
40651;workout_Retiree;15.0
40652;dinner_Retiree;19.75
40653;sleep_Retiree;23.016666666666666
40654;workout_Retiree;9.0
40655;lunch_Retiree;12.816666666666666
40656;workout_Retiree;18.0
40657;dinner_Retiree;19.116666666666667
40658;sleep_Retiree;22.616666666666667
40659;workout_Retiree;8.0
40660;breakfast_Retiree;8.75
40661;lunch_Retiree;13.7
40662;workout_Retiree;17.0
40663;dinner_Retiree;18.633333333333333
40664;sleep_Retiree;22.666666666666668
40665;breakfast_Retiree;9.0
40666;workout_Retiree;10.0
40667;lunch_Retiree;13.9
40668;dinner_Retiree;18.816666666666666
40669;sleep_Retiree;22.4
40670;workout_Retiree;9.0
40671;breakfast_Retiree;9.933333333333334
40672;lunch_Retiree;13.083333333333334
40673;workout_Retiree;14.0
40674;workout_Retiree;15.0
40675;dinner_Retiree;19.933333333333334
40676;sleep_Retiree;22.633333333333333
40677;workout_Retiree;8.0
40678;workout_Retiree;12.0
40679;workout_Retiree;13.0
40680;workout_Retiree;14.0
40681;dinner_Retiree;18.016666666666666
40682;workout_Retiree;20.0
40683;sleep_Retiree;23.216666666666665
40684;breakfast_Retiree;9.216666666666667
40685;workout_Retiree;10.0
40686;lunch_Retiree;13.983333333333333
40687;dinner_Retiree;19.916666666666668
40688;sleep_Retiree;22.05
40689;breakfast_Retiree;9.316666666666666
40690;lunch_Retiree;13.883333333333333
40691;workout_Retiree;15.0
40692;dinner_Retiree;18.75
40693;sleep_Retiree;22.066666666666666
40694;breakfast_Retiree;7.183333333333334
40695;workout_Retiree;8.0
40696;workout_Retiree;12.0
40697;lunch_Retiree;13.833333333333334
40698;workout_Retiree;17.0
40699;dinner_Retiree;19.166666666666668
40700;workout_Retiree;20.0
40701;sleep_Retiree;22.333333333333332
40702;breakfast_Retiree;7.366666666666666
40703;workout_Retiree;8.0
40704;lunch_Retiree;13.6
40705;workout_Retiree;18.0
40706;dinner_Retiree;19.55
40707;breakfast_Workaholic;7.3
40708;lunch_Workaholic;12.716666666666667
40709;work_Workaholic;8.65
40710;dinner_Workaholic;19.866666666666667
40711;sleep_Workaholic;23.0
40712;breakfast_Workaholic;7.45
40713;lunch_Workaholic;12.833333333333334
40714;work_Workaholic;8.583333333333334
40715;sleep_Workaholic;23.0
40716;breakfast_Workaholic;7.25
40717;lunch_Workaholic;12.3
40718;work_Workaholic;8.05
40719;dinner_Workaholic;19.366666666666667
40720;sleep_Workaholic;23.0
40721;breakfast_Workaholic;7.15
40722;lunch_Workaholic;12.283333333333333
40723;work_Workaholic;8.433333333333334
40724;sleep_Workaholic;23.0
40725;breakfast_Workaholic;7.416666666666667
40726;lunch_Workaholic;12.116666666666667
40727;dinner_Workaholic;19.466666666666665
40728;sleep_Workaholic;23.0
40729;breakfast_Workaholic;7.016666666666667
40730;lunch_Workaholic;12.883333333333333
40731;work_Workaholic;8.666666666666666
40732;sleep_Workaholic;23.0
40733;breakfast_Workaholic;7.466666666666667
40734;lunch_Workaholic;12.466666666666667
40735;work_Workaholic;8.95
40736;sleep_Workaholic;23.0
40737;breakfast_Workaholic;7.416666666666667
40738;workout_Workaholic;8.0
40739;lunch_Workaholic;12.95
40740;dinner_Workaholic;19.316666666666666
40741;sleep_Workaholic;23.0
40742;breakfast_Workaholic;7.116666666666666
40743;lunch_Workaholic;12.583333333333334
40744;work_Workaholic;8.2
40745;dinner_Workaholic;19.416666666666668
40746;sleep_Workaholic;23.0
40747;breakfast_Workaholic;7.016666666666667
40748;lunch_Workaholic;12.516666666666667
40749;work_Workaholic;8.6
40750;dinner_Workaholic;19.75
40751;sleep_Workaholic;23.0
40752;breakfast_Workaholic;7.3
40753;lunch_Workaholic;12.5
40754;work_Workaholic;8.6
40755;dinner_Workaholic;19.283333333333335
40756;sleep_Workaholic;23.0
40757;breakfast_Workaholic;7.183333333333334
40758;lunch_Workaholic;12.683333333333334
40759;dinner_Workaholic;19.383333333333333
40760;sleep_Workaholic;23.0
40761;breakfast_Workaholic;7.433333333333334
40762;lunch_Workaholic;12.55
40763;work_Workaholic;8.15
40764;workout_Workaholic;22.0
40765;sleep_Workaholic;23.0
40766;workout_Workaholic;6.0
40767;breakfast_Workaholic;7.233333333333333
40768;lunch_Workaholic;12.7
40769;work_Workaholic;8.316666666666666
40770;sleep_Workaholic;23.0
40771;workout_Workaholic;6.0
40772;breakfast_Workaholic;7.266666666666667
40773;lunch_Workaholic;12.433333333333334
40774;work_Workaholic;8.85
40775;sleep_Workaholic;23.0
40776;workout_Workaholic;6.0
40777;breakfast_Workaholic;7.483333333333333
40778;lunch_Workaholic;12.983333333333333
40779;work_Workaholic;8.0
40780;dinner_Workaholic;19.616666666666667
40781;sleep_Workaholic;23.0
40782;workout_Workaholic;6.0
40783;breakfast_Workaholic;7.433333333333334
40784;lunch_Workaholic;12.05
40785;work_Workaholic;8.183333333333334
40786;sleep_Workaholic;23.0
40787;workout_Workaholic;6.0
40788;breakfast_Workaholic;7.483333333333333
40789;lunch_Workaholic;12.833333333333334
40790;work_Workaholic;8.333333333333334
40791;dinner_Workaholic;18.166666666666668
40792;sleep_Workaholic;23.0
40793;workout_Workaholic;6.0
40794;breakfast_Workaholic;7.383333333333334
40795;lunch_Workaholic;12.266666666666667
40796;dinner_Workaholic;18.0
40797;sleep_Workaholic;23.0
40798;workout_Workaholic;6.0
40799;breakfast_Workaholic;7.283333333333333
40800;lunch_Workaholic;12.433333333333334
40801;work_Workaholic;8.766666666666667
40802;sleep_Workaholic;23.0
40803;workout_Workaholic;6.0
40804;breakfast_Workaholic;7.3
40805;lunch_Workaholic;12.766666666666667
40806;work_Workaholic;8.983333333333333
40807;sleep_Workaholic;23.0
40808;workout_Workaholic;6.0
40809;breakfast_Workaholic;7.2
40810;lunch_Workaholic;12.7
40811;work_Workaholic;8.116666666666667
40812;sleep_Workaholic;23.0
40813;workout_Workaholic;6.0
40814;breakfast_Workaholic;7.133333333333334
40815;lunch_Workaholic;12.416666666666666
40816;work_Workaholic;8.416666666666666
40817;dinner_Workaholic;19.683333333333334
40818;sleep_Workaholic;23.0
40819;breakfast_Workaholic;7.066666666666666
40820;lunch_Workaholic;12.75
40821;work_Workaholic;8.9
40822;sleep_Workaholic;23.0
40823;workout_Workaholic;6.0
40824;breakfast_Workaholic;7.283333333333333
40825;lunch_Workaholic;12.016666666666667
40826;work_Workaholic;8.283333333333333
40827;sleep_Workaholic;23.0
40828;workout_Workaholic;6.0
40829;breakfast_Workaholic;7.433333333333334
40830;lunch_Workaholic;12.883333333333333
40831;dinner_Workaholic;19.133333333333333
40832;sleep_Workaholic;23.0
40833;workout_Workaholic;6.0
40834;breakfast_Workaholic;7.083333333333333
40835;lunch_Workaholic;12.933333333333334
40836;work_Workaholic;8.133333333333333
40837;dinner_Workaholic;19.866666666666667
40838;sleep_Workaholic;23.0
40839;workout_Workaholic;6.0
40840;breakfast_Workaholic;7.133333333333334
40841;lunch_Workaholic;12.166666666666666
40842;work_Workaholic;8.466666666666667
40843;sleep_Workaholic;23.0
40844;workout_Workaholic;6.0
40845;breakfast_Workaholic;7.183333333333334
40846;lunch_Workaholic;12.25
40847;work_Workaholic;8.483333333333333
40848;dinner_Workaholic;19.8
40849;sleep_Workaholic;23.0
40850;breakfast_Workaholic;7.333333333333333
40851;lunch_Workaholic;12.716666666666667
40852;work_Workaholic;8.683333333333334
40853;dinner_Workaholic;19.45
40854;sleep_Workaholic;23.0
40855;workout_Workaholic;6.0
40856;breakfast_Workaholic;7.35
40857;lunch_Workaholic;12.283333333333333
40858;work_Workaholic;8.95
40859;sleep_Workaholic;23.0
40860;workout_Workaholic;6.0
40861;breakfast_Workaholic;7.0
40862;lunch_Workaholic;12.916666666666666
40863;work_Workaholic;8.383333333333333
40864;sleep_Workaholic;23.0
40865;breakfast_Workaholic;7.05
40866;lunch_Workaholic;12.116666666666667
40867;dinner_Workaholic;18.0
40868;sleep_Workaholic;23.0
40869;breakfast_Workaholic;7.4
40870;lunch_Workaholic;12.75
40871;work_Workaholic;8.133333333333333
40872;dinner_Workaholic;19.583333333333332
40873;sleep_Workaholic;23.0
40874;breakfast_Workaholic;7.2
40875;lunch_Workaholic;12.95
40876;work_Workaholic;8.316666666666666
40877;sleep_Workaholic;23.0
40878;breakfast_Workaholic;7.3
40879;lunch_Workaholic;12.65
40880;work_Workaholic;8.433333333333334
40881;dinner_Workaholic;19.95
40882;sleep_Workaholic;23.0
40883;breakfast_Workaholic;7.316666666666666
40884;lunch_Workaholic;12.6
40885;work_Workaholic;8.95
40886;sleep_Workaholic;23.0
40887;breakfast_Workaholic;7.083333333333333
40888;lunch_Workaholic;12.866666666666667
40889;work_Workaholic;8.8
40890;sleep_Workaholic;23.0
40891;breakfast_Workaholic;7.266666666666667
40892;lunch_Workaholic;12.916666666666666
40893;work_Workaholic;8.133333333333333
40894;dinner_Workaholic;18.75
40895;sleep_Workaholic;23.0
40896;breakfast_Workaholic;7.45
40897;workout_Workaholic;9.0
40898;lunch_Workaholic;12.666666666666666
40899;dinner_Workaholic;19.733333333333334
40900;sleep_Workaholic;23.0
40901;breakfast_Workaholic;7.383333333333334
40902;lunch_Workaholic;12.283333333333333
40903;work_Workaholic;8.45
40904;sleep_Workaholic;23.0
40905;breakfast_Workaholic;7.033333333333333
40906;lunch_Workaholic;12.116666666666667
40907;work_Workaholic;8.15
40908;sleep_Workaholic;23.0
40909;breakfast_Workaholic;7.0
40910;lunch_Workaholic;12.7
40911;work_Workaholic;8.233333333333333
40912;dinner_Workaholic;18.45
40913;sleep_Workaholic;23.0
40914;breakfast_Workaholic;7.083333333333333
40915;lunch_Workaholic;12.283333333333333
40916;work_Workaholic;8.916666666666666
40917;dinner_Workaholic;19.633333333333333
40918;sleep_Workaholic;23.0
40919;breakfast_Workaholic;7.1
40920;lunch_Workaholic;12.616666666666667
40921;work_Workaholic;8.55
40922;dinner_Workaholic;19.4
40923;sleep_Workaholic;23.0
40924;breakfast_Workaholic;7.166666666666667
40925;lunch_Workaholic;12.883333333333333
40926;work_Workaholic;8.066666666666666
40927;sleep_Workaholic;23.0
40928;breakfast_Workaholic;7.016666666666667
40929;lunch_Workaholic;12.85
40930;dinner_Workaholic;18.433333333333334
40931;sleep_Workaholic;23.0
40932;workout_Workaholic;7.0
40933;lunch_Workaholic;12.383333333333333
40934;work_Workaholic;8.15
40935;dinner_Workaholic;18.583333333333332
40936;sleep_Workaholic;23.0
40937;breakfast_Workaholic;7.083333333333333
40938;lunch_Workaholic;12.966666666666667
40939;work_Workaholic;8.233333333333333
40940;dinner_Workaholic;18.866666666666667
40941;sleep_Workaholic;23.0
40942;breakfast_Workaholic;7.333333333333333
40943;lunch_Workaholic;12.783333333333333
40944;work_Workaholic;8.516666666666667
40945;sleep_Workaholic;23.0
40946;breakfast_Workaholic;7.316666666666666
40947;lunch_Workaholic;12.35
40948;work_Workaholic;8.866666666666667
40949;sleep_Workaholic;23.0
40950;breakfast_Workaholic;7.266666666666667
40951;lunch_Workaholic;12.1
40952;work_Workaholic;8.966666666666667
40953;sleep_Workaholic;23.0
40954;breakfast_Workaholic;7.116666666666666
40955;lunch_Workaholic;12.883333333333333
40956;work_Workaholic;8.75
40957;sleep_Workaholic;23.0
40958;breakfast_Workaholic;7.416666666666667
40959;lunch_Workaholic;12.3
40960;dinner_Workaholic;18.583333333333332
40961;sleep_Workaholic;23.0
40962;breakfast_Workaholic;7.283333333333333
40963;lunch_Workaholic;12.633333333333333
40964;work_Workaholic;8.383333333333333
40965;dinner_Workaholic;19.466666666666665
40966;sleep_Workaholic;23.0
40967;breakfast_Workaholic;7.116666666666666
40968;lunch_Workaholic;12.366666666666667
40969;work_Workaholic;8.933333333333334
40970;workout_Workaholic;22.0
40971;sleep_Workaholic;23.0
40972;breakfast_Workaholic;7.016666666666667
40973;lunch_Workaholic;12.633333333333333
40974;work_Workaholic;8.116666666666667
40975;dinner_Workaholic;19.583333333333332
40976;sleep_Workaholic;23.0
40977;breakfast_Workaholic;7.0
40978;lunch_Workaholic;12.083333333333334
40979;work_Workaholic;8.966666666666667
40980;dinner_Workaholic;19.133333333333333
40981;sleep_Workaholic;23.0
40982;breakfast_Workaholic;7.183333333333334
40983;lunch_Workaholic;12.7
40984;work_Workaholic;8.633333333333333
40985;dinner_Workaholic;19.016666666666666
40986;sleep_Workaholic;23.0
40987;breakfast_Workaholic;7.45
40988;lunch_Workaholic;12.95
40989;work_Workaholic;8.616666666666667
40990;dinner_Workaholic;19.7
40991;sleep_Workaholic;23.0
40992;breakfast_Workaholic;7.466666666666667
40993;lunch_Workaholic;12.016666666666667
40994;dinner_Workaholic;19.8
40995;sleep_Workaholic;23.0
40996;breakfast_Workaholic;7.4
40997;lunch_Workaholic;12.866666666666667
40998;work_Workaholic;8.2
40999;dinner_Workaholic;18.65
41000;sleep_Workaholic;23.0
41001;breakfast_Workaholic;7.383333333333334
41002;lunch_Workaholic;12.916666666666666
41003;work_Workaholic;8.266666666666667
41004;dinner_Workaholic;19.983333333333334
41005;sleep_Workaholic;23.0
41006;breakfast_Workaholic;7.15
41007;lunch_Workaholic;12.4
41008;work_Workaholic;8.733333333333333
41009;dinner_Workaholic;19.733333333333334
41010;sleep_Workaholic;23.0
41011;breakfast_Workaholic;7.3
41012;lunch_Workaholic;12.433333333333334
41013;work_Workaholic;8.1
41014;dinner_Workaholic;19.65
41015;sleep_Workaholic;23.0
41016;breakfast_Workaholic;7.116666666666666
41017;lunch_Workaholic;12.833333333333334
41018;work_Workaholic;8.333333333333334
41019;dinner_Workaholic;19.6
41020;sleep_Workaholic;23.0
41021;breakfast_Workaholic;7.383333333333334
41022;lunch_Workaholic;12.616666666666667
41023;work_Workaholic;8.666666666666666
41024;sleep_Workaholic;23.0
41025;breakfast_Workaholic;7.383333333333334
41026;lunch_Workaholic;12.55
41027;dinner_Workaholic;19.883333333333333
41028;sleep_Workaholic;23.0
41029;breakfast_Workaholic;7.016666666666667
41030;lunch_Workaholic;12.183333333333334
41031;work_Workaholic;8.766666666666667
41032;sleep_Workaholic;23.0
41033;breakfast_Workaholic;7.466666666666667
41034;lunch_Workaholic;12.7
41035;work_Workaholic;8.85
41036;dinner_Workaholic;19.933333333333334
41037;sleep_Workaholic;23.0
41038;breakfast_Workaholic;7.283333333333333
41039;lunch_Workaholic;12.516666666666667
41040;work_Workaholic;8.883333333333333
41041;sleep_Workaholic;23.0
41042;breakfast_Workaholic;7.416666666666667
41043;lunch_Workaholic;12.766666666666667
41044;work_Workaholic;8.566666666666666
41045;sleep_Workaholic;23.0
41046;breakfast_Workaholic;7.283333333333333
41047;lunch_Workaholic;12.7
41048;work_Workaholic;8.35
41049;dinner_Workaholic;19.783333333333335
41050;sleep_Workaholic;23.0
41051;breakfast_Workaholic;7.416666666666667
41052;lunch_Workaholic;12.266666666666667
41053;work_Workaholic;8.0
41054;dinner_Workaholic;18.35
41055;sleep_Workaholic;23.0
41056;breakfast_Workaholic;7.433333333333334
41057;lunch_Workaholic;12.133333333333333
41058;dinner_Workaholic;18.583333333333332
41059;sleep_Workaholic;23.0
41060;breakfast_Workaholic;7.183333333333334
41061;lunch_Workaholic;12.333333333333334
41062;work_Workaholic;8.583333333333334
41063;sleep_Workaholic;23.0
41064;breakfast_Workaholic;7.216666666666667
41065;lunch_Workaholic;12.8
41066;work_Workaholic;8.833333333333334
41067;dinner_Workaholic;19.783333333333335
41068;sleep_Workaholic;23.0
41069;breakfast_Workaholic;7.283333333333333
41070;lunch_Workaholic;12.0
41071;work_Workaholic;8.383333333333333
41072;sleep_Workaholic;23.0
41073;breakfast_Workaholic;7.216666666666667
41074;lunch_Workaholic;12.733333333333333
41075;work_Workaholic;8.833333333333334
41076;dinner_Workaholic;19.85
41077;sleep_Workaholic;23.0
41078;breakfast_Workaholic;7.25
41079;lunch_Workaholic;12.033333333333333
41080;work_Workaholic;8.016666666666667
41081;sleep_Workaholic;23.0
41082;breakfast_Workaholic;7.2
41083;lunch_Workaholic;12.75
41084;work_Workaholic;8.116666666666667
41085;sleep_Workaholic;23.0
41086;breakfast_Workaholic;7.166666666666667
41087;lunch_Workaholic;12.183333333333334
41088;dinner_Workaholic;18.966666666666665
41089;sleep_Workaholic;23.0
41090;breakfast_Workaholic;7.116666666666666
41091;lunch_Workaholic;12.533333333333333
41092;work_Workaholic;8.05
41093;dinner_Workaholic;18.083333333333332
41094;sleep_Workaholic;23.0
41095;breakfast_Workaholic;7.45
41096;lunch_Workaholic;12.3
41097;work_Workaholic;8.116666666666667
41098;sleep_Workaholic;23.0
41099;breakfast_Workaholic;7.116666666666666
41100;lunch_Workaholic;12.25
41101;work_Workaholic;8.7
41102;sleep_Workaholic;23.0
41103;breakfast_Workaholic;7.083333333333333
41104;lunch_Workaholic;12.45
41105;work_Workaholic;8.983333333333333
41106;breakfast_Arnold;8.116666666666667
41107;lunch_Arnold;12.716666666666667
41108;work_Arnold;9.433333333333334
41109;dinner_Arnold;20.183333333333334
41110;sleep_Arnold;22.55
41111;breakfast_Arnold;8.916666666666666
41112;lunch_Arnold;13.483333333333333
41113;work_Arnold;9.3
41114;workout_Arnold;20.0
41115;sleep_Arnold;22.983333333333334
41116;breakfast_Arnold;8.883333333333333
41117;lunch_Arnold;12.2
41118;dinner_Arnold;19.85
41119;sleep_Arnold;22.45
41120;breakfast_Arnold;8.95
41121;lunch_Arnold;12.183333333333334
41122;workout_Arnold;14.0
41123;dinner_Arnold;20.183333333333334
41124;sleep_Arnold;22.383333333333333
41125;breakfast_Arnold;8.5
41126;workout_Arnold;11.0
41127;lunch_Arnold;12.933333333333334
41128;dinner_Arnold;20.483333333333334
41129;sleep_Arnold;22.916666666666668
41130;breakfast_Arnold;8.85
41131;lunch_Arnold;12.966666666666667
41132;work_Arnold;9.35
41133;dinner_Arnold;19.05
41134;sleep_Arnold;22.383333333333333
41135;breakfast_Arnold;8.766666666666667
41136;lunch_Arnold;13.366666666666667
41137;work_Arnold;9.233333333333333
41138;workout_Arnold;19.0
41139;sleep_Arnold;22.116666666666667
41140;workout_Arnold;7.0
41141;breakfast_Arnold;8.133333333333333
41142;workout_Arnold;9.0
41143;workout_Arnold;10.0
41144;workout_Arnold;12.0
41145;workout_Arnold;18.0
41146;workout_Arnold;19.0
41147;workout_Arnold;21.0
41148;sleep_Arnold;22.6
41149;workout_Arnold;8.0
41150;lunch_Arnold;12.516666666666667
41151;work_Arnold;9.25
41152;dinner_Arnold;19.5
41153;sleep_Arnold;22.233333333333334
41154;breakfast_Arnold;8.316666666666666
41155;workout_Arnold;9.0
41156;workout_Arnold;12.0
41157;workout_Arnold;15.0
41158;dinner_Arnold;20.216666666666665
41159;sleep_Arnold;22.783333333333335
41160;breakfast_Arnold;8.883333333333333
41161;workout_Arnold;10.0
41162;lunch_Arnold;12.433333333333334
41163;dinner_Arnold;19.916666666666668
41164;sleep_Arnold;22.5
41165;breakfast_Arnold;8.433333333333334
41166;lunch_Arnold;12.633333333333333
41167;dinner_Arnold;19.033333333333335
41168;sleep_Arnold;22.216666666666665
41169;workout_Arnold;8.0
41170;lunch_Arnold;12.916666666666666
41171;work_Arnold;9.083333333333334
41172;dinner_Arnold;20.016666666666666
41173;sleep_Arnold;22.416666666666668
41174;breakfast_Arnold;8.466666666666667
41175;lunch_Arnold;13.133333333333333
41176;work_Arnold;9.116666666666667
41177;dinner_Arnold;20.183333333333334
